"Year",".chain",".iteration",".draw","variable","value"
2019,3,164,764,"logit_rho_t",-1.83705
2019,3,165,765,"logit_rho_t",-1.52894
2019,3,166,766,"logit_rho_t",-1.88234
2019,3,167,767,"logit_rho_t",-1.68256
2019,3,168,768,"logit_rho_t",-1.72844
2019,3,169,769,"logit_rho_t",-1.70788
2019,3,170,770,"logit_rho_t",-2.03357
2019,3,171,771,"logit_rho_t",-1.8612
2019,3,172,772,"logit_rho_t",-1.85058
2019,3,173,773,"logit_rho_t",-1.49659
2019,3,174,774,"logit_rho_t",-1.22394
2019,3,175,775,"logit_rho_t",-0.966119
2019,3,176,776,"logit_rho_t",-1.53527
2019,3,177,777,"logit_rho_t",-1.57951
2019,3,178,778,"logit_rho_t",-1.6077
2019,3,179,779,"logit_rho_t",-1.73151
2019,3,180,780,"logit_rho_t",-1.38286
2019,3,181,781,"logit_rho_t",-1.66722
2019,3,182,782,"logit_rho_t",-1.75026
2019,3,183,783,"logit_rho_t",-1.45337
2019,3,184,784,"logit_rho_t",-1.2257
2019,3,185,785,"logit_rho_t",-1.57469
2019,3,186,786,"logit_rho_t",-1.55241
2019,3,187,787,"logit_rho_t",-1.25184
2019,3,188,788,"logit_rho_t",-1.33692
2019,3,189,789,"logit_rho_t",-1.42763
2019,3,190,790,"logit_rho_t",-1.47302
2019,3,191,791,"logit_rho_t",-1.77149
2019,3,192,792,"logit_rho_t",-1.96981
2019,3,193,793,"logit_rho_t",-1.78484
2019,3,194,794,"logit_rho_t",-1.6379
2019,3,195,795,"logit_rho_t",-1.71711
2019,3,196,796,"logit_rho_t",-1.5132
2019,3,197,797,"logit_rho_t",-1.59874
2019,3,198,798,"logit_rho_t",-1.76303
2019,3,199,799,"logit_rho_t",-1.60746
2019,3,200,800,"logit_rho_t",-1.66457
2019,3,201,801,"logit_rho_t",-1.33691
2019,3,202,802,"logit_rho_t",-1.60876
2019,3,203,803,"logit_rho_t",-1.96479
2019,3,204,804,"logit_rho_t",-1.55393
2019,3,205,805,"logit_rho_t",-1.78916
2019,3,206,806,"logit_rho_t",-1.79294
2019,3,207,807,"logit_rho_t",-1.6533
2019,3,208,808,"logit_rho_t",-1.47079
2019,3,209,809,"logit_rho_t",-1.19008
2019,3,210,810,"logit_rho_t",-1.58467
2019,3,211,811,"logit_rho_t",-1.74816
2019,3,212,812,"logit_rho_t",-1.58874
2019,3,213,813,"logit_rho_t",-1.79815
2019,3,214,814,"logit_rho_t",-1.85492
2019,3,215,815,"logit_rho_t",-1.93019
2019,3,216,816,"logit_rho_t",-2.07057
2019,3,217,817,"logit_rho_t",-2.02573
2019,3,218,818,"logit_rho_t",-1.9137
2019,3,219,819,"logit_rho_t",-1.34043
2019,3,220,820,"logit_rho_t",-1.70341
2019,3,221,821,"logit_rho_t",-1.89097
2019,3,222,822,"logit_rho_t",-2.13019
2019,3,223,823,"logit_rho_t",-2.26002
2019,3,224,824,"logit_rho_t",-1.70411
2019,3,225,825,"logit_rho_t",-1.35001
2019,3,226,826,"logit_rho_t",-1.8525
2019,3,227,827,"logit_rho_t",-1.53311
2019,3,228,828,"logit_rho_t",-1.41684
2019,3,229,829,"logit_rho_t",-1.69067
2019,3,230,830,"logit_rho_t",-1.57875
2019,3,231,831,"logit_rho_t",-2.00489
2019,3,232,832,"logit_rho_t",-2.03374
2019,3,233,833,"logit_rho_t",-1.86948
2019,3,234,834,"logit_rho_t",-2.03785
2019,3,235,835,"logit_rho_t",-2.13241
2019,3,236,836,"logit_rho_t",-2.05641
2019,3,237,837,"logit_rho_t",-1.84945
2019,3,238,838,"logit_rho_t",-1.61514
2019,3,239,839,"logit_rho_t",-1.48107
2019,3,240,840,"logit_rho_t",-1.27887
2019,3,241,841,"logit_rho_t",-1.19549
2019,3,242,842,"logit_rho_t",-1.19285
2019,3,243,843,"logit_rho_t",-1.46866
2019,3,244,844,"logit_rho_t",-1.37247
2019,3,245,845,"logit_rho_t",-1.47035
2019,3,246,846,"logit_rho_t",-1.54439
2019,3,247,847,"logit_rho_t",-1.46573
2019,3,248,848,"logit_rho_t",-1.54222
2019,3,249,849,"logit_rho_t",-1.36451
2019,3,250,850,"logit_rho_t",-1.8829
2019,3,251,851,"logit_rho_t",-1.90722
2019,3,252,852,"logit_rho_t",-1.43524
2019,3,253,853,"logit_rho_t",-1.82623
2019,3,254,854,"logit_rho_t",-1.37464
2019,3,255,855,"logit_rho_t",-1.44793
2019,3,256,856,"logit_rho_t",-1.95873
2019,3,257,857,"logit_rho_t",-1.70805
2019,3,258,858,"logit_rho_t",-1.82139
2019,3,259,859,"logit_rho_t",-1.82948
2019,3,260,860,"logit_rho_t",-1.65054
2019,3,261,861,"logit_rho_t",-1.92034
2019,3,262,862,"logit_rho_t",-1.80825
2019,3,263,863,"logit_rho_t",-2.02181
2019,3,264,864,"logit_rho_t",-2.134
2019,3,265,865,"logit_rho_t",-1.94627
2019,3,266,866,"logit_rho_t",-1.81004
2019,3,267,867,"logit_rho_t",-2.04163
2019,3,268,868,"logit_rho_t",-1.97022
2019,3,269,869,"logit_rho_t",-1.82077
2019,3,270,870,"logit_rho_t",-1.73089
2019,3,271,871,"logit_rho_t",-1.91212
2019,3,272,872,"logit_rho_t",-1.98977
2019,3,273,873,"logit_rho_t",-2.04943
2019,3,274,874,"logit_rho_t",-1.82659
2019,3,275,875,"logit_rho_t",-1.96398
2019,3,276,876,"logit_rho_t",-1.98612
2019,3,277,877,"logit_rho_t",-1.68185
2019,3,278,878,"logit_rho_t",-1.76548
2019,3,279,879,"logit_rho_t",-1.93007
2019,3,280,880,"logit_rho_t",-1.609
2019,3,281,881,"logit_rho_t",-2.18145
2019,3,282,882,"logit_rho_t",-1.52358
2019,3,283,883,"logit_rho_t",-1.72403
2019,3,284,884,"logit_rho_t",-1.70449
2019,3,285,885,"logit_rho_t",-1.44014
2019,3,286,886,"logit_rho_t",-1.6944
2019,3,287,887,"logit_rho_t",-1.75611
2019,3,288,888,"logit_rho_t",-1.50149
2019,3,289,889,"logit_rho_t",-1.59837
2019,3,290,890,"logit_rho_t",-1.59425
2019,3,291,891,"logit_rho_t",-1.80378
2019,3,292,892,"logit_rho_t",-1.70777
2019,3,293,893,"logit_rho_t",-1.37782
2019,3,294,894,"logit_rho_t",-1.60803
2019,3,295,895,"logit_rho_t",-1.52686
2019,3,296,896,"logit_rho_t",-1.07822
2019,3,297,897,"logit_rho_t",-1.36092
2019,3,298,898,"logit_rho_t",-1.02192
2019,3,299,899,"logit_rho_t",-1.29352
2019,3,300,900,"logit_rho_t",-1.3518
2019,4,1,901,"logit_rho_t",-1.39908
2019,4,2,902,"logit_rho_t",-1.26761
2019,4,3,903,"logit_rho_t",-1.35562
2019,4,4,904,"logit_rho_t",-1.46846
2019,4,5,905,"logit_rho_t",-1.47835
2019,4,6,906,"logit_rho_t",-1.66648
2019,4,7,907,"logit_rho_t",-1.67088
2019,4,8,908,"logit_rho_t",-1.7447
2019,4,9,909,"logit_rho_t",-1.25235
2019,4,10,910,"logit_rho_t",-1.66468
2019,4,11,911,"logit_rho_t",-1.68911
2019,4,12,912,"logit_rho_t",-1.64386
2019,4,13,913,"logit_rho_t",-1.41905
2019,4,14,914,"logit_rho_t",-1.92266
2019,4,15,915,"logit_rho_t",-1.88476
2019,4,16,916,"logit_rho_t",-1.82538
2019,4,17,917,"logit_rho_t",-1.50924
2019,4,18,918,"logit_rho_t",-1.45751
2019,4,19,919,"logit_rho_t",-1.5579
2019,4,20,920,"logit_rho_t",-1.97018
2019,4,21,921,"logit_rho_t",-2.09282
2019,4,22,922,"logit_rho_t",-1.99338
2019,4,23,923,"logit_rho_t",-2.16306
2019,4,24,924,"logit_rho_t",-2.32277
2019,4,25,925,"logit_rho_t",-1.73061
2019,4,26,926,"logit_rho_t",-2.01033
2019,4,27,927,"logit_rho_t",-2.19614
2019,4,28,928,"logit_rho_t",-1.89646
2019,4,29,929,"logit_rho_t",-1.56992
2019,4,30,930,"logit_rho_t",-1.4331
2019,4,31,931,"logit_rho_t",-1.73816
2019,4,32,932,"logit_rho_t",-1.62023
2019,4,33,933,"logit_rho_t",-1.78512
2019,4,34,934,"logit_rho_t",-1.70067
2019,4,35,935,"logit_rho_t",-1.8986
2019,4,36,936,"logit_rho_t",-1.94789
2019,4,37,937,"logit_rho_t",-1.85769
2019,4,38,938,"logit_rho_t",-1.91144
2019,4,39,939,"logit_rho_t",-1.54792
2019,4,40,940,"logit_rho_t",-1.57242
2019,4,41,941,"logit_rho_t",-1.83112
2019,4,42,942,"logit_rho_t",-1.6971
2019,4,43,943,"logit_rho_t",-2.05395
2019,4,44,944,"logit_rho_t",-2.05162
2019,4,45,945,"logit_rho_t",-1.74537
2019,4,46,946,"logit_rho_t",-1.85582
2019,4,47,947,"logit_rho_t",-1.67302
2019,4,48,948,"logit_rho_t",-1.30375
2019,4,49,949,"logit_rho_t",-1.40251
2019,4,50,950,"logit_rho_t",-2.03554
2019,4,51,951,"logit_rho_t",-1.9044
2019,4,52,952,"logit_rho_t",-1.59993
2019,4,53,953,"logit_rho_t",-1.74912
2019,4,54,954,"logit_rho_t",-1.29308
2019,4,55,955,"logit_rho_t",-1.33019
2019,4,56,956,"logit_rho_t",-1.20295
2019,4,57,957,"logit_rho_t",-1.25496
2019,4,58,958,"logit_rho_t",-1.32611
2019,4,59,959,"logit_rho_t",-1.44297
2019,4,60,960,"logit_rho_t",-1.75638
2019,4,61,961,"logit_rho_t",-1.93089
2019,4,62,962,"logit_rho_t",-1.65268
2019,4,63,963,"logit_rho_t",-1.15402
2019,4,64,964,"logit_rho_t",-1.31446
2019,4,65,965,"logit_rho_t",-1.32854
2019,4,66,966,"logit_rho_t",-1.57382
2019,4,67,967,"logit_rho_t",-0.945194
2019,4,68,968,"logit_rho_t",-1.22167
2019,4,69,969,"logit_rho_t",-1.76667
2019,4,70,970,"logit_rho_t",-1.76577
2019,4,71,971,"logit_rho_t",-1.2582
2019,4,72,972,"logit_rho_t",-1.4729
2019,4,73,973,"logit_rho_t",-1.62403
2019,4,74,974,"logit_rho_t",-1.72536
2019,4,75,975,"logit_rho_t",-1.84628
2019,4,76,976,"logit_rho_t",-1.94731
2019,4,77,977,"logit_rho_t",-1.30329
2019,4,78,978,"logit_rho_t",-1.16749
2019,4,79,979,"logit_rho_t",-1.49676
2019,4,80,980,"logit_rho_t",-1.21826
2019,4,81,981,"logit_rho_t",-1.44172
2019,4,82,982,"logit_rho_t",-1.54739
2019,4,83,983,"logit_rho_t",-1.48768
2019,4,84,984,"logit_rho_t",-1.87823
2019,4,85,985,"logit_rho_t",-1.70739
2019,4,86,986,"logit_rho_t",-1.9736
2019,4,87,987,"logit_rho_t",-1.82061
2019,4,88,988,"logit_rho_t",-1.57546
2019,4,89,989,"logit_rho_t",-1.48378
2019,4,90,990,"logit_rho_t",-1.62585
2019,4,91,991,"logit_rho_t",-1.43213
2019,4,92,992,"logit_rho_t",-1.51058
2019,4,93,993,"logit_rho_t",-1.77609
2019,4,94,994,"logit_rho_t",-1.87622
2019,4,95,995,"logit_rho_t",-1.54679
2019,4,96,996,"logit_rho_t",-1.60446
2019,4,97,997,"logit_rho_t",-1.38697
2019,4,98,998,"logit_rho_t",-1.05159
2019,4,99,999,"logit_rho_t",-1.01116
2019,4,100,1000,"logit_rho_t",-0.978022
2019,4,101,1001,"logit_rho_t",-1.3835
2019,4,102,1002,"logit_rho_t",-1.48451
2019,4,103,1003,"logit_rho_t",-1.99817
2019,4,104,1004,"logit_rho_t",-1.90744
2019,4,105,1005,"logit_rho_t",-1.88353
2019,4,106,1006,"logit_rho_t",-1.86909
2019,4,107,1007,"logit_rho_t",-1.84476
2019,4,108,1008,"logit_rho_t",-1.57971
2019,4,109,1009,"logit_rho_t",-1.28706
2019,4,110,1010,"logit_rho_t",-1.86381
2019,4,111,1011,"logit_rho_t",-1.61961
2019,4,112,1012,"logit_rho_t",-2.05815
2019,4,113,1013,"logit_rho_t",-1.90718
2019,4,114,1014,"logit_rho_t",-2.13702
2019,4,115,1015,"logit_rho_t",-2.11462
2019,4,116,1016,"logit_rho_t",-2.01135
2019,4,117,1017,"logit_rho_t",-1.9267
2019,4,118,1018,"logit_rho_t",-1.90098
2019,4,119,1019,"logit_rho_t",-1.58815
2019,4,120,1020,"logit_rho_t",-1.61845
2019,4,121,1021,"logit_rho_t",-1.493
2019,4,122,1022,"logit_rho_t",-1.52813
2019,4,123,1023,"logit_rho_t",-1.54594
2019,4,124,1024,"logit_rho_t",-1.716
2019,4,125,1025,"logit_rho_t",-1.29059
2019,4,126,1026,"logit_rho_t",-1.68385
2019,4,127,1027,"logit_rho_t",-2.18612
2019,4,128,1028,"logit_rho_t",-2.41679
2019,4,129,1029,"logit_rho_t",-2.21508
2019,4,130,1030,"logit_rho_t",-1.77781
2019,4,131,1031,"logit_rho_t",-2.07189
2019,4,132,1032,"logit_rho_t",-2.17309
2019,4,133,1033,"logit_rho_t",-1.87021
2019,4,134,1034,"logit_rho_t",-1.97464
2019,4,135,1035,"logit_rho_t",-2.44045
2019,4,136,1036,"logit_rho_t",-2.21861
2019,4,137,1037,"logit_rho_t",-2.30692
2019,4,138,1038,"logit_rho_t",-1.99146
2019,4,139,1039,"logit_rho_t",-2.44466
2019,4,140,1040,"logit_rho_t",-2.07467
2019,4,141,1041,"logit_rho_t",-1.7682
2019,4,142,1042,"logit_rho_t",-1.66324
2019,4,143,1043,"logit_rho_t",-1.30761
2019,4,144,1044,"logit_rho_t",-1.40218
2019,4,145,1045,"logit_rho_t",-1.53077
2019,4,146,1046,"logit_rho_t",-1.3729
2019,4,147,1047,"logit_rho_t",-1.89203
2019,4,148,1048,"logit_rho_t",-1.85462
2019,4,149,1049,"logit_rho_t",-1.73308
2019,4,150,1050,"logit_rho_t",-1.93768
2019,4,151,1051,"logit_rho_t",-2.17519
2019,4,152,1052,"logit_rho_t",-1.56819
2019,4,153,1053,"logit_rho_t",-1.9549
2019,4,154,1054,"logit_rho_t",-1.44174
2019,4,155,1055,"logit_rho_t",-1.40913
2019,4,156,1056,"logit_rho_t",-1.48806
2019,4,157,1057,"logit_rho_t",-1.33338
2019,4,158,1058,"logit_rho_t",-1.28985
2019,4,159,1059,"logit_rho_t",-2.11657
2019,4,160,1060,"logit_rho_t",-2.10147
2019,4,161,1061,"logit_rho_t",-1.90992
2019,4,162,1062,"logit_rho_t",-2.14842
2019,4,163,1063,"logit_rho_t",-2.14539
2019,4,164,1064,"logit_rho_t",-2.17922
2019,4,165,1065,"logit_rho_t",-1.9899
2019,4,166,1066,"logit_rho_t",-1.52112
2019,4,167,1067,"logit_rho_t",-1.43208
2019,4,168,1068,"logit_rho_t",-1.52549
2019,4,169,1069,"logit_rho_t",-1.50642
2019,4,170,1070,"logit_rho_t",-1.34271
2019,4,171,1071,"logit_rho_t",-1.69872
2019,4,172,1072,"logit_rho_t",-1.83629
2019,4,173,1073,"logit_rho_t",-1.87923
2019,4,174,1074,"logit_rho_t",-1.88431
2019,4,175,1075,"logit_rho_t",-1.74862
2019,4,176,1076,"logit_rho_t",-1.5495
2019,4,177,1077,"logit_rho_t",-1.77878
2019,4,178,1078,"logit_rho_t",-1.74632
2019,4,179,1079,"logit_rho_t",-2.0776
2019,4,180,1080,"logit_rho_t",-1.94374
2019,4,181,1081,"logit_rho_t",-1.83491
2019,4,182,1082,"logit_rho_t",-1.24189
2019,4,183,1083,"logit_rho_t",-1.489
2019,4,184,1084,"logit_rho_t",-1.66252
2019,4,185,1085,"logit_rho_t",-1.96093
2019,4,186,1086,"logit_rho_t",-1.70762
2019,4,187,1087,"logit_rho_t",-1.56397
2019,4,188,1088,"logit_rho_t",-1.69695
2019,4,189,1089,"logit_rho_t",-1.6011
2019,4,190,1090,"logit_rho_t",-1.88015
2019,4,191,1091,"logit_rho_t",-1.7374
2019,4,192,1092,"logit_rho_t",-2.01146
2019,4,193,1093,"logit_rho_t",-1.36193
2019,4,194,1094,"logit_rho_t",-1.41958
2019,4,195,1095,"logit_rho_t",-1.38999
2019,4,196,1096,"logit_rho_t",-1.24259
2019,4,197,1097,"logit_rho_t",-1.31615
2019,4,198,1098,"logit_rho_t",-1.80132
2019,4,199,1099,"logit_rho_t",-1.77455
2019,4,200,1100,"logit_rho_t",-2.08772
2019,4,201,1101,"logit_rho_t",-1.87699
2019,4,202,1102,"logit_rho_t",-1.34053
2019,4,203,1103,"logit_rho_t",-1.48895
2019,4,204,1104,"logit_rho_t",-1.29051
2019,4,205,1105,"logit_rho_t",-1.73132
2019,4,206,1106,"logit_rho_t",-1.41626
2019,4,207,1107,"logit_rho_t",-1.34942
2019,4,208,1108,"logit_rho_t",-1.39941
2019,4,209,1109,"logit_rho_t",-1.36905
2019,4,210,1110,"logit_rho_t",-1.36511
2019,4,211,1111,"logit_rho_t",-1.62867
2019,4,212,1112,"logit_rho_t",-2.31241
2019,4,213,1113,"logit_rho_t",-2.53839
2019,4,214,1114,"logit_rho_t",-1.83685
2019,4,215,1115,"logit_rho_t",-1.70907
2019,4,216,1116,"logit_rho_t",-1.27742
2019,4,217,1117,"logit_rho_t",-1.44966
2019,4,218,1118,"logit_rho_t",-1.71289
2019,4,219,1119,"logit_rho_t",-1.2028
2019,4,220,1120,"logit_rho_t",-1.4301
2019,4,221,1121,"logit_rho_t",-1.70227
2019,4,222,1122,"logit_rho_t",-1.34492
2019,4,223,1123,"logit_rho_t",-1.65885
2019,4,224,1124,"logit_rho_t",-1.70472
2019,4,225,1125,"logit_rho_t",-1.49633
2019,4,226,1126,"logit_rho_t",-1.21377
2019,4,227,1127,"logit_rho_t",-1.3126
2019,4,228,1128,"logit_rho_t",-1.45774
2019,4,229,1129,"logit_rho_t",-1.5643
2019,4,230,1130,"logit_rho_t",-1.61597
2019,4,231,1131,"logit_rho_t",-1.6177
2019,4,232,1132,"logit_rho_t",-1.88982
2019,4,233,1133,"logit_rho_t",-1.82942
2019,4,234,1134,"logit_rho_t",-1.99753
2019,4,235,1135,"logit_rho_t",-1.59666
2019,4,236,1136,"logit_rho_t",-1.74223
2019,4,237,1137,"logit_rho_t",-1.41849
2019,4,238,1138,"logit_rho_t",-1.24823
2019,4,239,1139,"logit_rho_t",-2.12655
2019,4,240,1140,"logit_rho_t",-1.90749
2019,4,241,1141,"logit_rho_t",-1.6887
2019,4,242,1142,"logit_rho_t",-1.73065
2019,4,243,1143,"logit_rho_t",-1.63678
2019,4,244,1144,"logit_rho_t",-1.81983
2019,4,245,1145,"logit_rho_t",-2.05996
2019,4,246,1146,"logit_rho_t",-2.13288
2019,4,247,1147,"logit_rho_t",-1.66963
2019,4,248,1148,"logit_rho_t",-1.61447
2019,4,249,1149,"logit_rho_t",-1.74731
2019,4,250,1150,"logit_rho_t",-1.85156
2019,4,251,1151,"logit_rho_t",-1.7339
2019,4,252,1152,"logit_rho_t",-1.49385
2019,4,253,1153,"logit_rho_t",-1.78821
2019,4,254,1154,"logit_rho_t",-1.75667
2019,4,255,1155,"logit_rho_t",-1.66006
2019,4,256,1156,"logit_rho_t",-1.85458
2019,4,257,1157,"logit_rho_t",-1.66007
2019,4,258,1158,"logit_rho_t",-1.32744
2019,4,259,1159,"logit_rho_t",-1.58774
2019,4,260,1160,"logit_rho_t",-1.72183
2019,4,261,1161,"logit_rho_t",-1.88583
2019,4,262,1162,"logit_rho_t",-1.55516
2019,4,263,1163,"logit_rho_t",-1.87906
2019,4,264,1164,"logit_rho_t",-1.78314
2019,4,265,1165,"logit_rho_t",-1.714
2019,4,266,1166,"logit_rho_t",-1.60216
2019,4,267,1167,"logit_rho_t",-1.50268
2019,4,268,1168,"logit_rho_t",-1.42965
2019,4,269,1169,"logit_rho_t",-1.43042
2019,4,270,1170,"logit_rho_t",-1.12411
2019,4,271,1171,"logit_rho_t",-1.3205
2019,4,272,1172,"logit_rho_t",-1.48189
2019,4,273,1173,"logit_rho_t",-1.51243
2019,4,274,1174,"logit_rho_t",-1.77097
2019,4,275,1175,"logit_rho_t",-1.70253
2019,4,276,1176,"logit_rho_t",-2.0943
2019,4,277,1177,"logit_rho_t",-1.61008
2019,4,278,1178,"logit_rho_t",-1.88847
2019,4,279,1179,"logit_rho_t",-1.87315
2019,4,280,1180,"logit_rho_t",-1.72576
2019,4,281,1181,"logit_rho_t",-1.66884
2019,4,282,1182,"logit_rho_t",-1.79988
2019,4,283,1183,"logit_rho_t",-1.49618
2019,4,284,1184,"logit_rho_t",-1.02364
2019,4,285,1185,"logit_rho_t",-1.43851
2019,4,286,1186,"logit_rho_t",-1.51441
2019,4,287,1187,"logit_rho_t",-1.40774
2019,4,288,1188,"logit_rho_t",-1.58552
2019,4,289,1189,"logit_rho_t",-1.24474
2019,4,290,1190,"logit_rho_t",-1.57369
2019,4,291,1191,"logit_rho_t",-1.19038
2019,4,292,1192,"logit_rho_t",-0.820161
2019,4,293,1193,"logit_rho_t",-1.7659
2019,4,294,1194,"logit_rho_t",-2.25952
2019,4,295,1195,"logit_rho_t",-1.95491
2019,4,296,1196,"logit_rho_t",-1.60369
2019,4,297,1197,"logit_rho_t",-1.30399
2019,4,298,1198,"logit_rho_t",-0.974165
2019,4,299,1199,"logit_rho_t",-1.40493
2019,4,300,1200,"logit_rho_t",-1.60061
2020,1,1,1,"logit_rho_t",-0.944117
2020,1,2,2,"logit_rho_t",-1.1599
2020,1,3,3,"logit_rho_t",-1.08233
2020,1,4,4,"logit_rho_t",-1.26534
2020,1,5,5,"logit_rho_t",-1.078
2020,1,6,6,"logit_rho_t",-1.33373
2020,1,7,7,"logit_rho_t",-1.60901
2020,1,8,8,"logit_rho_t",-1.73878
2020,1,9,9,"logit_rho_t",-1.35662
2020,1,10,10,"logit_rho_t",-1.13523
2020,1,11,11,"logit_rho_t",-0.854533
2020,1,12,12,"logit_rho_t",-1.3001
2020,1,13,13,"logit_rho_t",-1.25704
2020,1,14,14,"logit_rho_t",-1.59851
2020,1,15,15,"logit_rho_t",-1.5507
2020,1,16,16,"logit_rho_t",-1.83048
2020,1,17,17,"logit_rho_t",-1.63847
2020,1,18,18,"logit_rho_t",-0.770986
2020,1,19,19,"logit_rho_t",-0.704108
2020,1,20,20,"logit_rho_t",-1.51066
2020,1,21,21,"logit_rho_t",-1.45293
2020,1,22,22,"logit_rho_t",-1.51418
2020,1,23,23,"logit_rho_t",-1.05527
2020,1,24,24,"logit_rho_t",-1.17534
2020,1,25,25,"logit_rho_t",-0.704426
2020,1,26,26,"logit_rho_t",-1.02834
2020,1,27,27,"logit_rho_t",-1.34196
2020,1,28,28,"logit_rho_t",-1.53706
2020,1,29,29,"logit_rho_t",-1.64143
2020,1,30,30,"logit_rho_t",-1.7407
2020,1,31,31,"logit_rho_t",-1.85875
2020,1,32,32,"logit_rho_t",-1.53483
2020,1,33,33,"logit_rho_t",-1.37778
2020,1,34,34,"logit_rho_t",-1.27589
2020,1,35,35,"logit_rho_t",-1.52526
2020,1,36,36,"logit_rho_t",-1.33229
2020,1,37,37,"logit_rho_t",-1.56644
2020,1,38,38,"logit_rho_t",-1.1993
2020,1,39,39,"logit_rho_t",-1.41194
2020,1,40,40,"logit_rho_t",-1.83236
2020,1,41,41,"logit_rho_t",-2.55419
2020,1,42,42,"logit_rho_t",-1.91512
2020,1,43,43,"logit_rho_t",-1.96923
2020,1,44,44,"logit_rho_t",-1.92702
2020,1,45,45,"logit_rho_t",-1.33576
2020,1,46,46,"logit_rho_t",-1.27848
2020,1,47,47,"logit_rho_t",-1.61356
2020,1,48,48,"logit_rho_t",-1.13225
2020,1,49,49,"logit_rho_t",-1.35328
2020,1,50,50,"logit_rho_t",-1.49944
2020,1,51,51,"logit_rho_t",-1.68719
2020,1,52,52,"logit_rho_t",-1.07974
2020,1,53,53,"logit_rho_t",-1.37696
2020,1,54,54,"logit_rho_t",-1.46285
2020,1,55,55,"logit_rho_t",-1.62694
2020,1,56,56,"logit_rho_t",-1.35281
2020,1,57,57,"logit_rho_t",-1.50162
2020,1,58,58,"logit_rho_t",-1.33103
2020,1,59,59,"logit_rho_t",-1.51466
2020,1,60,60,"logit_rho_t",-1.10082
2020,1,61,61,"logit_rho_t",-0.927359
2020,1,62,62,"logit_rho_t",-1.13377
2020,1,63,63,"logit_rho_t",-1.09945
2020,1,64,64,"logit_rho_t",-1.11809
2020,1,65,65,"logit_rho_t",-1.17864
2020,1,66,66,"logit_rho_t",-1.32728
2020,1,67,67,"logit_rho_t",-1.42896
2020,1,68,68,"logit_rho_t",-1.58326
2020,1,69,69,"logit_rho_t",-1.33828
2020,1,70,70,"logit_rho_t",-1.15665
2020,1,71,71,"logit_rho_t",-1.4103
2020,1,72,72,"logit_rho_t",-1.56284
2020,1,73,73,"logit_rho_t",-1.27582
2020,1,74,74,"logit_rho_t",-1.42659
2020,1,75,75,"logit_rho_t",-1.76714
2020,1,76,76,"logit_rho_t",-2.28865
2020,1,77,77,"logit_rho_t",-1.95982
2020,1,78,78,"logit_rho_t",-1.53051
2020,1,79,79,"logit_rho_t",-1.74731
2020,1,80,80,"logit_rho_t",-1.17647
2020,1,81,81,"logit_rho_t",-1.72417
2020,1,82,82,"logit_rho_t",-1.40487
2020,1,83,83,"logit_rho_t",-1.58613
2020,1,84,84,"logit_rho_t",-1.8004
2020,1,85,85,"logit_rho_t",-1.87473
2020,1,86,86,"logit_rho_t",-1.85865
2020,1,87,87,"logit_rho_t",-1.92274
2020,1,88,88,"logit_rho_t",-2.41962
2020,1,89,89,"logit_rho_t",-1.35238
2020,1,90,90,"logit_rho_t",-0.893735
2020,1,91,91,"logit_rho_t",-1.31283
2020,1,92,92,"logit_rho_t",-1.27528
2020,1,93,93,"logit_rho_t",-0.715702
2020,1,94,94,"logit_rho_t",-1.69649
2020,1,95,95,"logit_rho_t",-1.86814
2020,1,96,96,"logit_rho_t",-1.64846
2020,1,97,97,"logit_rho_t",-1.84119
2020,1,98,98,"logit_rho_t",-2.11915
2020,1,99,99,"logit_rho_t",-1.40991
2020,1,100,100,"logit_rho_t",-1.68198
2020,1,101,101,"logit_rho_t",-1.56621
2020,1,102,102,"logit_rho_t",-1.19333
2020,1,103,103,"logit_rho_t",-1.13509
2020,1,104,104,"logit_rho_t",-1.3116
2020,1,105,105,"logit_rho_t",-1.27038
2020,1,106,106,"logit_rho_t",-1.15036
2020,1,107,107,"logit_rho_t",-1.66628
2020,1,108,108,"logit_rho_t",-0.910945
2020,1,109,109,"logit_rho_t",-1.02896
2020,1,110,110,"logit_rho_t",-2.04214
2020,1,111,111,"logit_rho_t",-1.79097
2020,1,112,112,"logit_rho_t",-1.50129
2020,1,113,113,"logit_rho_t",-1.20704
2020,1,114,114,"logit_rho_t",-1.67169
2020,1,115,115,"logit_rho_t",-1.25426
2020,1,116,116,"logit_rho_t",-1.44132
2020,1,117,117,"logit_rho_t",-1.07057
2020,1,118,118,"logit_rho_t",-1.25896
2020,1,119,119,"logit_rho_t",-1.46135
2020,1,120,120,"logit_rho_t",-1.5298
2020,1,121,121,"logit_rho_t",-1.50544
2020,1,122,122,"logit_rho_t",-1.88657
2020,1,123,123,"logit_rho_t",-1.78787
2020,1,124,124,"logit_rho_t",-1.60135
2020,1,125,125,"logit_rho_t",-1.69208
2020,1,126,126,"logit_rho_t",-0.962288
2020,1,127,127,"logit_rho_t",-1.07421
2020,1,128,128,"logit_rho_t",-1.03028
2020,1,129,129,"logit_rho_t",-0.838254
2020,1,130,130,"logit_rho_t",-1.34065
2020,1,131,131,"logit_rho_t",-1.29459
2020,1,132,132,"logit_rho_t",-1.10088
2020,1,133,133,"logit_rho_t",-1.36716
2020,1,134,134,"logit_rho_t",-1.44264
2020,1,135,135,"logit_rho_t",-0.84284
2020,1,136,136,"logit_rho_t",-1.34826
2020,1,137,137,"logit_rho_t",-1.09758
