"variable","med","lwr","upr","Sex","State_code_stan","Year","Age_bin_idx","Age"
"pLabCases[1,7,1,9]",0.265884,0.0925799325,0.54469415,"F",7,2014,10,"41-45"
"pLabCases[2,7,1,9]",0.1137625,0.0401726425,0.23191505,"M",7,2014,10,"41-45"
"pLabCases[1,8,1,9]",0.0778335,0.0180886075,0.229934875,"F",8,2014,10,"41-45"
"pLabCases[2,8,1,9]",0.034863,0.00823434875,0.103598975,"M",8,2014,10,"41-45"
"pLabCases[1,9,1,9]",0.474416,0.221640975,0.9047799,"F",9,2014,10,"41-45"
"pLabCases[2,9,1,9]",0.2163705,0.10218835,0.42130395,"M",9,2014,10,"41-45"
"pLabCases[1,10,1,9]",0.08301045,0.0225414625,0.24851285,"F",10,2014,10,"41-45"
"pLabCases[2,10,1,9]",0.03713665,0.0103259165,0.111428675,"M",10,2014,10,"41-45"
"pLabCases[1,11,1,9]",0.108258,0.0269127275,0.294378425,"F",11,2014,10,"41-45"
"pLabCases[2,11,1,9]",0.0532727,0.0133105275,0.1449262,"M",11,2014,10,"41-45"
"pLabCases[1,12,1,9]",0.0626963,0.013876095,0.19178935,"F",12,2014,10,"41-45"
"pLabCases[2,12,1,9]",0.02850205,0.00645833375,0.0891762049999999,"M",12,2014,10,"41-45"
"pLabCases[1,13,1,9]",0.584896,0.318566725,1.02234725,"F",13,2014,10,"41-45"
"pLabCases[2,13,1,9]",0.263585,0.14237195,0.45744465,"M",13,2014,10,"41-45"
"pLabCases[1,14,1,9]",0.538456,0.287491525,0.910780749999999,"F",14,2014,10,"41-45"
"pLabCases[2,14,1,9]",0.2612405,0.141556475,0.4423019,"M",14,2014,10,"41-45"
"pLabCases[1,15,1,9]",0.0802099,0.02018198,0.24227365,"F",15,2014,10,"41-45"
"pLabCases[2,15,1,9]",0.03423675,0.008411819,0.106211775,"M",15,2014,10,"41-45"
"pLabCases[1,16,1,9]",0.3437375,0.14812425,0.702523575,"F",16,2014,10,"41-45"
"pLabCases[2,16,1,9]",0.1529915,0.0675740625,0.30259765,"M",16,2014,10,"41-45"
"pLabCases[1,17,1,9]",0.271903,0.10728635,0.61414155,"F",17,2014,10,"41-45"
"pLabCases[2,17,1,9]",0.114854,0.0448052675,0.257654125,"M",17,2014,10,"41-45"
"pLabCases[1,18,1,9]",0.063609,0.0178026775,0.20705265,"F",18,2014,10,"41-45"
"pLabCases[2,18,1,9]",0.02774635,0.00772443,0.091172725,"M",18,2014,10,"41-45"
"pLabCases[1,19,1,9]",1.913285,1.326095,2.84096475,"F",19,2014,10,"41-45"
"pLabCases[2,19,1,9]",0.8163915,0.563491275,1.21210475,"M",19,2014,10,"41-45"
"pLabCases[1,20,1,9]",0.0715275,0.01710406,0.217370174999999,"F",20,2014,10,"41-45"
"pLabCases[2,20,1,9]",0.03124925,0.007381403,0.0960762724999999,"M",20,2014,10,"41-45"
"pLabCases[1,21,1,9]",1.004325,0.6037445,1.59056275,"F",21,2014,10,"41-45"
"pLabCases[2,21,1,9]",0.4515195,0.2700228,0.713739,"M",21,2014,10,"41-45"
"pLabCases[1,22,1,9]",0.0805552,0.0201064825,0.241444125,"F",22,2014,10,"41-45"
"pLabCases[2,22,1,9]",0.03851815,0.0092500625,0.118294725,"M",22,2014,10,"41-45"
"pLabCases[1,23,1,9]",0.0328361,0.0074717835,0.110819175,"F",23,2014,10,"41-45"
"pLabCases[2,23,1,9]",0.0161173,0.00362227325,0.0552919349999999,"M",23,2014,10,"41-45"
"pLabCases[1,24,1,9]",0.1005185,0.0267953975,0.274979725,"F",24,2014,10,"41-45"
"pLabCases[2,24,1,9]",0.0463104,0.0125784125,0.127924975,"M",24,2014,10,"41-45"
"pLabCases[1,25,1,9]",0.1665985,0.06053872,0.396122775,"F",25,2014,10,"41-45"
"pLabCases[2,25,1,9]",0.0745386,0.02602398,0.178985975,"M",25,2014,10,"41-45"
"pLabCases[1,26,1,9]",0.111749,0.0344645075,0.2673221,"F",26,2014,10,"41-45"
"pLabCases[2,26,1,9]",0.04705205,0.014745625,0.1146259,"M",26,2014,10,"41-45"
"pLabCases[1,27,1,9]",0.0435965,0.0083585655,0.163369525,"F",27,2014,10,"41-45"
"pLabCases[2,27,1,9]",0.0214706,0.00399394475,0.0800860124999999,"M",27,2014,10,"41-45"
"pLabCases[1,1,2,9]",0.358786,0.129790325,0.7993132,"F",1,2015,10,"41-45"
"pLabCases[2,1,2,9]",0.167932,0.0614985725,0.374027675,"M",1,2015,10,"41-45"
"pLabCases[1,2,2,9]",27.8094,23.2877125,33.810535,"F",2,2015,10,"41-45"
"pLabCases[2,2,2,9]",11.5156,9.5198005,13.9998575,"M",2,2015,10,"41-45"
"pLabCases[1,3,2,9]",2.726205,2.181462,3.36288525,"F",3,2015,10,"41-45"
"pLabCases[2,3,2,9]",1.281005,1.04410525,1.59775775,"M",3,2015,10,"41-45"
"pLabCases[1,4,2,9]",2.06693,1.44545425,2.93496375,"F",4,2015,10,"41-45"
"pLabCases[2,4,2,9]",0.9882005,0.697035,1.40766425,"M",4,2015,10,"41-45"
"pLabCases[1,5,2,9]",14.709,12.20895,17.944035,"F",5,2015,10,"41-45"
"pLabCases[2,5,2,9]",6.491195,5.418096,7.92657025,"M",5,2015,10,"41-45"
"pLabCases[1,6,2,9]",1.94795,1.385979,2.782634,"F",6,2015,10,"41-45"
"pLabCases[2,6,2,9]",0.8443255,0.595148325,1.200107,"M",6,2015,10,"41-45"
"pLabCases[1,7,2,9]",0.1635565,0.042157995,0.428417825,"F",7,2015,10,"41-45"
"pLabCases[2,7,2,9]",0.0692872,0.0183169225,0.18322785,"M",7,2015,10,"41-45"
"pLabCases[1,8,2,9]",0.2904855,0.12702915,0.5988097,"F",8,2015,10,"41-45"
"pLabCases[2,8,2,9]",0.131252,0.0572229375,0.272557525,"M",8,2015,10,"41-45"
"pLabCases[1,9,2,9]",1.3774,0.868244875,2.1257825,"F",9,2015,10,"41-45"
"pLabCases[2,9,2,9]",0.631682,0.392614125,0.967338225,"M",9,2015,10,"41-45"
"pLabCases[1,10,2,9]",3.91186,2.99160925,5.18601175,"F",10,2015,10,"41-45"
"pLabCases[2,10,2,9]",1.756045,1.33074725,2.32457675,"M",10,2015,10,"41-45"
"pLabCases[1,11,2,9]",0.6708085,0.3702775,1.18122775,"F",11,2015,10,"41-45"
"pLabCases[2,11,2,9]",0.325918,0.17772125,0.57139495,"M",11,2015,10,"41-45"
"pLabCases[1,12,2,9]",1.38008,0.904200275,2.05651875,"F",12,2015,10,"41-45"
"pLabCases[2,12,2,9]",0.6400735,0.414745475,0.961340575,"M",12,2015,10,"41-45"
"pLabCases[1,13,2,9]",1.161585,0.721623175,1.75712125,"F",13,2015,10,"41-45"
"pLabCases[2,13,2,9]",0.5297,0.326635625,0.803578175,"M",13,2015,10,"41-45"
"pLabCases[1,14,2,9]",2.311235,1.637863,3.23284475,"F",14,2015,10,"41-45"
"pLabCases[2,14,2,9]",1.119395,0.77816905,1.55675325,"M",14,2015,10,"41-45"
"pLabCases[1,15,2,9]",2.599575,1.85395125,3.6377415,"F",15,2015,10,"41-45"
"pLabCases[2,15,2,9]",1.115025,0.8106753,1.56070175,"M",15,2015,10,"41-45"
"pLabCases[1,16,2,9]",1.2693,0.79461805,1.94116275,"F",16,2015,10,"41-45"
"pLabCases[2,16,2,9]",0.5681425,0.351844025,0.86089375,"M",16,2015,10,"41-45"
"pLabCases[1,17,2,9]",46.24055,39.6682525,54.15249,"F",17,2015,10,"41-45"
"pLabCases[2,17,2,9]",19.4974,16.63869,22.983795,"M",17,2015,10,"41-45"
"pLabCases[1,18,2,9]",0.3600115,0.16114245,0.718226175,"F",18,2015,10,"41-45"
"pLabCases[2,18,2,9]",0.1572465,0.07105666,0.3149927,"M",18,2015,10,"41-45"
"pLabCases[1,19,2,9]",3.545855,2.58285975,4.81737225,"F",19,2015,10,"41-45"
"pLabCases[2,19,2,9]",1.51396,1.09687775,2.0422295,"M",19,2015,10,"41-45"
"pLabCases[1,20,2,9]",2.85716,2.08274475,3.88161675,"F",20,2015,10,"41-45"
"pLabCases[2,20,2,9]",1.256105,0.918723275,1.709591,"M",20,2015,10,"41-45"
"pLabCases[1,21,2,9]",1.58409,1.051707,2.30683175,"F",21,2015,10,"41-45"
"pLabCases[2,21,2,9]",0.7098395,0.48149165,1.050377,"M",21,2015,10,"41-45"
"pLabCases[1,22,2,9]",0.710665,0.382084775,1.200378,"F",22,2015,10,"41-45"
"pLabCases[2,22,2,9]",0.335848,0.182755275,0.5632266,"M",22,2015,10,"41-45"
"pLabCases[1,23,2,9]",0.309955,0.143226075,0.5792684,"F",23,2015,10,"41-45"
"pLabCases[2,23,2,9]",0.150147,0.0693841475,0.28091465,"M",23,2015,10,"41-45"
"pLabCases[1,24,2,9]",0.3350555,0.133639375,0.664504275,"F",24,2015,10,"41-45"
"pLabCases[2,24,2,9]",0.155744,0.0617150825,0.320548549999999,"M",24,2015,10,"41-45"
"pLabCases[1,25,2,9]",10.6976,8.64393375,13.27841,"F",25,2015,10,"41-45"
"pLabCases[2,25,2,9]",4.77015,3.8482515,5.85642125,"M",25,2015,10,"41-45"
"pLabCases[1,26,2,9]",31.58085,27.1095525,37.08794,"F",26,2015,10,"41-45"
"pLabCases[2,26,2,9]",13.40935,11.556995,15.8088075,"M",26,2015,10,"41-45"
"pLabCases[1,27,2,9]",0.319642,0.139021575,0.637572525,"F",27,2015,10,"41-45"
"pLabCases[2,27,2,9]",0.1569995,0.07118863,0.3117295,"M",27,2015,10,"41-45"
"pLabCases[1,1,3,9]",3.183215,2.3027895,4.3796885,"F",1,2016,10,"41-45"
"pLabCases[2,1,3,9]",1.485355,1.0725295,2.04246625,"M",1,2016,10,"41-45"
"pLabCases[1,2,3,9]",108.164,91.0478975,127.760575,"F",2,2016,10,"41-45"
"pLabCases[2,2,3,9]",44.74065,37.76056,52.6870499999999,"M",2,2016,10,"41-45"
"pLabCases[1,3,3,9]",5.865945,4.539447,7.643532,"F",3,2016,10,"41-45"
"pLabCases[2,3,3,9]",2.73266,2.125026,3.535298,"M",3,2016,10,"41-45"
"pLabCases[1,4,3,9]",5.810795,4.474358,7.31879075,"F",4,2016,10,"41-45"
"pLabCases[2,4,3,9]",2.745365,2.119714,3.51145125,"M",4,2016,10,"41-45"
"pLabCases[1,5,3,9]",47.88885,40.6141425,56.3904,"F",5,2016,10,"41-45"
"pLabCases[2,5,3,9]",21.2469,17.827055,24.9272475,"M",5,2016,10,"41-45"
"pLabCases[1,6,3,9]",380.1985,338.91915,423.8101,"F",6,2016,10,"41-45"
"pLabCases[2,6,3,9]",164.321,147.8039,184.856675,"M",6,2016,10,"41-45"
"pLabCases[1,7,3,9]",0.1972075,0.06620347,0.4600306,"F",7,2016,10,"41-45"
"pLabCases[2,7,3,9]",0.08415925,0.0277188625,0.19675055,"M",7,2016,10,"41-45"
"pLabCases[1,8,3,9]",5.297985,4.10038725,6.831839,"F",8,2016,10,"41-45"
"pLabCases[2,8,3,9]",2.38695,1.84703725,3.0985675,"M",8,2016,10,"41-45"
"pLabCases[1,9,3,9]",3.35274,2.49037975,4.48098975,"F",9,2016,10,"41-45"
"pLabCases[2,9,3,9]",1.528195,1.12933675,2.05872175,"M",9,2016,10,"41-45"
"pLabCases[1,10,3,9]",110.53,93.47768,130.091175,"F",10,2016,10,"41-45"
"pLabCases[2,10,3,9]",49.5944,42.5066475,58.67172,"M",10,2016,10,"41-45"
"pLabCases[1,11,3,9]",4.381975,3.32335275,5.83459875,"F",11,2016,10,"41-45"
"pLabCases[2,11,3,9]",2.114965,1.59461575,2.76172324999999,"M",11,2016,10,"41-45"
"pLabCases[1,12,3,9]",1.308885,0.8236894,2.00965,"F",12,2016,10,"41-45"
"pLabCases[2,12,3,9]",0.600079,0.380918325,0.912489825,"M",12,2016,10,"41-45"
"pLabCases[1,13,3,9]",9.088565,7.22106,11.3587675,"F",13,2016,10,"41-45"
"pLabCases[2,13,3,9]",4.104195,3.31714275,5.110512,"M",13,2016,10,"41-45"
"pLabCases[1,14,3,9]",63.8079,54.295515,76.4068675,"F",14,2016,10,"41-45"
"pLabCases[2,14,3,9]",30.5874,25.9861425,36.5466925,"M",14,2016,10,"41-45"
"pLabCases[1,15,3,9]",304.6585,254.317475,357.060675,"F",15,2016,10,"41-45"
"pLabCases[2,15,3,9]",131.7655,110.879425,154.377075,"M",15,2016,10,"41-45"
"pLabCases[1,16,3,9]",7.739605,6.099763,9.797767,"F",16,2016,10,"41-45"
"pLabCases[2,16,3,9]",3.47453,2.7411925,4.417472,"M",16,2016,10,"41-45"
"pLabCases[1,17,3,9]",446.6055,396.0457,503.242575,"F",17,2016,10,"41-45"
"pLabCases[2,17,3,9]",188.511,167.06165,212.39625,"M",17,2016,10,"41-45"
"pLabCases[1,18,3,9]",31.30725,26.260455,37.5514775,"F",18,2016,10,"41-45"
"pLabCases[2,18,3,9]",13.67145,11.4815925,16.29352,"M",18,2016,10,"41-45"
"pLabCases[1,19,3,9]",304.5515,262.939975,354.509475,"F",19,2016,10,"41-45"
"pLabCases[2,19,3,9]",129.7695,111.6583,152.8557,"M",19,2016,10,"41-45"
"pLabCases[1,20,3,9]",173.536,148.39385,200.91925,"F",20,2016,10,"41-45"
"pLabCases[2,20,3,9]",76.3315,65.3712775,88.5649925,"M",20,2016,10,"41-45"
"pLabCases[1,21,3,9]",4.755115,3.6439075,6.14869725,"F",21,2016,10,"41-45"
"pLabCases[2,21,3,9]",2.152745,1.63860825,2.819444,"M",21,2016,10,"41-45"
"pLabCases[1,22,3,9]",4.043415,3.0132795,5.2965985,"F",22,2016,10,"41-45"
"pLabCases[2,22,3,9]",1.87776,1.3939885,2.49526075,"M",22,2016,10,"41-45"
"pLabCases[1,23,3,9]",1.54862,1.0490295,2.2403855,"F",23,2016,10,"41-45"
"pLabCases[2,23,3,9]",0.748661,0.503738025,1.097895,"M",23,2016,10,"41-45"
"pLabCases[1,24,3,9]",1.13371,0.6925096,1.7721845,"F",24,2016,10,"41-45"
"pLabCases[2,24,3,9]",0.531923,0.320973525,0.84282525,"M",24,2016,10,"41-45"
"pLabCases[1,25,3,9]",55.1451,46.8827625,66.5095375,"F",25,2016,10,"41-45"
"pLabCases[2,25,3,9]",24.65445,20.8139375,29.6023325,"M",25,2016,10,"41-45"
"pLabCases[1,26,3,9]",45.82915,39.0623075,54.05429,"F",26,2016,10,"41-45"
"pLabCases[2,26,3,9]",19.3992,16.5799175,22.873945,"M",26,2016,10,"41-45"
"pLabCases[1,27,3,9]",21.9764,18.47542,26.826745,"F",27,2016,10,"41-45"
"pLabCases[2,27,3,9]",10.75815,8.94395875,12.9436275,"M",27,2016,10,"41-45"
"pLabCases[1,1,4,9]",2.59829,1.88240375,3.61713675,"F",1,2017,10,"41-45"
"pLabCases[2,1,4,9]",1.20928,0.878954425,1.67123925,"M",1,2017,10,"41-45"
"pLabCases[1,2,4,9]",7.48969,5.92760625,9.7549075,"F",2,2017,10,"41-45"
"pLabCases[2,2,4,9]",3.08415,2.44201075,3.97339725,"M",2,2017,10,"41-45"
"pLabCases[1,3,4,9]",9.19137,7.31838925,11.597365,"F",3,2017,10,"41-45"
"pLabCases[2,3,4,9]",4.269405,3.35734725,5.41275675,"M",3,2017,10,"41-45"
"pLabCases[1,4,4,9]",6.33198,4.94969875,8.063135,"F",4,2017,10,"41-45"
"pLabCases[2,4,4,9]",2.991735,2.33397025,3.792529,"M",4,2017,10,"41-45"
"pLabCases[1,5,4,9]",125.513,105.403325,148.696475,"F",5,2017,10,"41-45"
"pLabCases[2,5,4,9]",55.525,46.60068,65.92613,"M",5,2017,10,"41-45"
"pLabCases[1,6,4,9]",1184.345,1052.604,1330.84625,"F",6,2017,10,"41-45"
"pLabCases[2,6,4,9]",513.8665,457.8996,575.6067,"M",6,2017,10,"41-45"
"pLabCases[1,7,4,9]",0.237052,0.0881544075,0.546540325,"F",7,2017,10,"41-45"
"pLabCases[2,7,4,9]",0.0991011,0.037496195,0.233883025,"M",7,2017,10,"41-45"
"pLabCases[1,8,4,9]",24.4162,20.49807,29.418505,"F",8,2017,10,"41-45"
"pLabCases[2,8,4,9]",11.0203,9.2479995,13.1991325,"M",8,2017,10,"41-45"
"pLabCases[1,9,4,9]",3.743935,2.77972275,5.0755735,"F",9,2017,10,"41-45"
"pLabCases[2,9,4,9]",1.70708,1.261565,2.33143475,"M",9,2017,10,"41-45"
"pLabCases[1,10,4,9]",29.67165,24.81941,35.3495825,"F",10,2017,10,"41-45"
"pLabCases[2,10,4,9]",13.23575,11.0557725,15.8668575,"M",10,2017,10,"41-45"
"pLabCases[1,11,4,9]",67.15955,56.9289775,79.033465,"F",11,2017,10,"41-45"
"pLabCases[2,11,4,9]",32.26545,27.3276,37.82278,"M",11,2017,10,"41-45"
"pLabCases[1,12,4,9]",5.64083,4.38249025,7.365997,"F",12,2017,10,"41-45"
"pLabCases[2,12,4,9]",2.596295,2.0162685,3.310779,"M",12,2017,10,"41-45"
"pLabCases[1,13,4,9]",201.685,172.75155,237.98385,"F",13,2017,10,"41-45"
"pLabCases[2,13,4,9]",91.7363,78.2836375,107.78815,"M",13,2017,10,"41-45"
"pLabCases[1,14,4,9]",130.2765,110.9769,154.3262,"F",14,2017,10,"41-45"
"pLabCases[2,14,4,9]",62.25845,53.0741525,73.064325,"M",14,2017,10,"41-45"
"pLabCases[1,15,4,9]",26.27075,21.8804025,32.35112,"F",15,2017,10,"41-45"
"pLabCases[2,15,4,9]",11.39325,9.36396475,13.9496225,"M",15,2017,10,"41-45"
"pLabCases[1,16,4,9]",3.741735,2.7876265,4.97970175,"F",16,2017,10,"41-45"
"pLabCases[2,16,4,9]",1.68431,1.23341975,2.276691,"M",16,2017,10,"41-45"
"pLabCases[1,17,4,9]",18.9126,15.52661,23.0286175,"F",17,2017,10,"41-45"
"pLabCases[2,17,4,9]",7.98487,6.5358445,9.75676,"M",17,2017,10,"41-45"
"pLabCases[1,18,4,9]",134.4905,113.898025,158.001475,"F",18,2017,10,"41-45"
"pLabCases[2,18,4,9]",58.7477,49.5512525,68.38213,"M",18,2017,10,"41-45"
"pLabCases[1,19,4,9]",49.5031,41.4420575,59.3529625,"F",19,2017,10,"41-45"
"pLabCases[2,19,4,9]",21.06145,17.57311,25.488715,"M",19,2017,10,"41-45"
"pLabCases[1,20,4,9]",15.70575,13.044215,19.4914225,"F",20,2017,10,"41-45"
"pLabCases[2,20,4,9]",6.944925,5.70887925,8.744707,"M",20,2017,10,"41-45"
"pLabCases[1,21,4,9]",1.319035,0.82844345,1.9805825,"F",21,2017,10,"41-45"
"pLabCases[2,21,4,9]",0.5984385,0.379339275,0.904244125,"M",21,2017,10,"41-45"
"pLabCases[1,22,4,9]",5.62416,4.29478525,7.17199875,"F",22,2017,10,"41-45"
"pLabCases[2,22,4,9]",2.606155,2.0147905,3.36592975,"M",22,2017,10,"41-45"
"pLabCases[1,23,4,9]",97.92445,85.6186275,112.28165,"F",23,2017,10,"41-45"
"pLabCases[2,23,4,9]",47.7541,41.38677,55.5608775,"M",23,2017,10,"41-45"
"pLabCases[1,24,4,9]",4.10839,3.11680875,5.33701075,"F",24,2017,10,"41-45"
"pLabCases[2,24,4,9]",1.929965,1.45158225,2.49616775,"M",24,2017,10,"41-45"
"pLabCases[1,25,4,9]",33.7452,28.0647375,40.09658,"F",25,2017,10,"41-45"
"pLabCases[2,25,4,9]",15.0353,12.3593825,18.1264175,"M",25,2017,10,"41-45"
"pLabCases[1,26,4,9]",2.304445,1.5978055,3.176266,"F",26,2017,10,"41-45"
"pLabCases[2,26,4,9]",0.969062,0.67317515,1.366758,"M",26,2017,10,"41-45"
"pLabCases[1,27,4,9]",99.31255,84.49698,117.771225,"F",27,2017,10,"41-45"
"pLabCases[2,27,4,9]",48.06795,41.060265,56.93116,"M",27,2017,10,"41-45"
"pLabCases[1,1,5,9]",6.173005,4.8372795,7.7691135,"F",1,2018,10,"41-45"
"pLabCases[2,1,5,9]",2.868405,2.22119925,3.61745475,"M",1,2018,10,"41-45"
"pLabCases[1,2,5,9]",9.40511,7.4707805,11.8210175,"F",2,2018,10,"41-45"
"pLabCases[2,2,5,9]",3.87539,3.06955075,4.80528975,"M",2,2018,10,"41-45"
"pLabCases[1,3,5,9]",8.62721,6.82066575,10.7535825,"F",3,2018,10,"41-45"
"pLabCases[2,3,5,9]",3.979945,3.1547475,4.97330625,"M",3,2018,10,"41-45"
"pLabCases[1,4,5,9]",0.4514065,0.21551545,0.834626699999998,"F",4,2018,10,"41-45"
"pLabCases[2,4,5,9]",0.212202,0.101552225,0.38648455,"M",4,2018,10,"41-45"
"pLabCases[1,5,5,9]",26.2296,21.5510525,31.7762025,"F",5,2018,10,"41-45"
"pLabCases[2,5,5,9]",11.57015,9.557536,14.1816625,"M",5,2018,10,"41-45"
"pLabCases[1,6,5,9]",35.035,29.197305,41.1835975,"F",6,2018,10,"41-45"
"pLabCases[2,6,5,9]",15.19995,12.6091325,17.91883,"M",6,2018,10,"41-45"
"pLabCases[1,7,5,9]",0.305539,0.128276825,0.68439015,"F",7,2018,10,"41-45"
"pLabCases[2,7,5,9]",0.128682,0.05398145,0.283019575,"M",7,2018,10,"41-45"
"pLabCases[1,8,5,9]",18.2846,14.884695,22.06491,"F",8,2018,10,"41-45"
"pLabCases[2,8,5,9]",8.262465,6.669195,10.01354,"M",8,2018,10,"41-45"
"pLabCases[1,9,5,9]",0.577861,0.305622775,1.107833,"F",9,2018,10,"41-45"
"pLabCases[2,9,5,9]",0.266837,0.1421049,0.501385975,"M",9,2018,10,"41-45"
"pLabCases[1,10,5,9]",7.953245,6.2164805,10.08998,"F",10,2018,10,"41-45"
"pLabCases[2,10,5,9]",3.55636,2.76351925,4.4526225,"M",10,2018,10,"41-45"
"pLabCases[1,11,5,9]",92.1463,78.109195,108.1909,"F",11,2018,10,"41-45"
"pLabCases[2,11,5,9]",44.35485,37.595995,52.49762,"M",11,2018,10,"41-45"
"pLabCases[1,12,5,9]",12.31755,10.0257875,15.3181825,"F",12,2018,10,"41-45"
"pLabCases[2,12,5,9]",5.674645,4.545941,7.0896045,"M",12,2018,10,"41-45"
"pLabCases[1,13,5,9]",218.8445,185.695625,256.9862,"F",13,2018,10,"41-45"
"pLabCases[2,13,5,9]",99.02605,84.7075625,117.835075,"M",13,2018,10,"41-45"
"pLabCases[1,14,5,9]",346.126,292.886575,409.67975,"F",14,2018,10,"41-45"
"pLabCases[2,14,5,9]",164.6405,140.371575,195.84955,"M",14,2018,10,"41-45"
"pLabCases[1,15,5,9]",29.3718,24.1490925,35.3704575,"F",15,2018,10,"41-45"
"pLabCases[2,15,5,9]",12.71225,10.460275,15.29754,"M",15,2018,10,"41-45"
"pLabCases[1,16,5,9]",3.86091,2.90054775,5.1797025,"F",16,2018,10,"41-45"
"pLabCases[2,16,5,9]",1.73754,1.30664875,2.33957075,"M",16,2018,10,"41-45"
"pLabCases[1,17,5,9]",22.8218,18.867855,28.0124575,"F",17,2018,10,"41-45"
"pLabCases[2,17,5,9]",9.701995,7.98009675,11.7428875,"M",17,2018,10,"41-45"
"pLabCases[1,18,5,9]",10.53615,8.4388575,13.0345275,"F",18,2018,10,"41-45"
"pLabCases[2,18,5,9]",4.57895,3.617597,5.660112,"M",18,2018,10,"41-45"
"pLabCases[1,19,5,9]",383.9845,322.43755,461.062875,"F",19,2018,10,"41-45"
"pLabCases[2,19,5,9]",164.7355,137.718875,196.405525,"M",19,2018,10,"41-45"
"pLabCases[1,20,5,9]",42.24515,35.8550775,50.3902975,"F",20,2018,10,"41-45"
"pLabCases[2,20,5,9]",18.64955,15.80026,22.3725925,"M",20,2018,10,"41-45"
"pLabCases[1,21,5,9]",1.26373,0.84025045,1.945713,"F",21,2018,10,"41-45"
"pLabCases[2,21,5,9]",0.5710335,0.3776936,0.890312249999999,"M",21,2018,10,"41-45"
"pLabCases[1,22,5,9]",4.112725,3.07196975,5.497222,"F",22,2018,10,"41-45"
"pLabCases[2,22,5,9]",1.914085,1.4205895,2.545717,"M",22,2018,10,"41-45"
"pLabCases[1,23,5,9]",1.459705,0.952816325,2.10673825,"F",23,2018,10,"41-45"
"pLabCases[2,23,5,9]",0.7240375,0.4708394,1.04940625,"M",23,2018,10,"41-45"
"pLabCases[1,24,5,9]",3.97222,2.88435825,5.322418,"F",24,2018,10,"41-45"
"pLabCases[2,24,5,9]",1.85874,1.37453725,2.5362765,"M",24,2018,10,"41-45"
"pLabCases[1,25,5,9]",22.06485,17.965795,26.8267325,"F",25,2018,10,"41-45"
"pLabCases[2,25,5,9]",9.819915,8.03695575,12.0355825,"M",25,2018,10,"41-45"
"pLabCases[1,26,5,9]",0.6540045,0.35594615,1.115363,"F",26,2018,10,"41-45"
"pLabCases[2,26,5,9]",0.275478,0.1507348,0.47151865,"M",26,2018,10,"41-45"
"pLabCases[1,27,5,9]",3.78836,2.779649,5.0075615,"F",27,2018,10,"41-45"
"pLabCases[2,27,5,9]",1.82026,1.331684,2.4164335,"M",27,2018,10,"41-45"
"pLabCases[1,1,6,9]",0.356698,0.1686185,0.7151612,"F",1,2019,10,"41-45"
"pLabCases[2,1,6,9]",0.164834,0.0773573675,0.326802,"M",1,2019,10,"41-45"
"pLabCases[1,2,6,9]",32.5943,27.255125,39.55229,"F",2,2019,10,"41-45"
"pLabCases[2,2,6,9]",13.4186,11.2834525,16.05407,"M",2,2019,10,"41-45"
"pLabCases[1,3,6,9]",0.4036385,0.18636075,0.753853025,"F",3,2019,10,"41-45"
"pLabCases[2,3,6,9]",0.185437,0.08581101,0.342664925,"M",3,2019,10,"41-45"
"pLabCases[1,4,6,9]",0.570983,0.295703575,1.02251525,"F",4,2019,10,"41-45"
"pLabCases[2,4,6,9]",0.2697295,0.1376019,0.48611305,"M",4,2019,10,"41-45"
"pLabCases[1,5,6,9]",264.1605,224.73775,313.46905,"F",5,2019,10,"41-45"
"pLabCases[2,5,6,9]",116.109,98.37599,137.647925,"M",5,2019,10,"41-45"
"pLabCases[1,6,6,9]",44.34715,37.445,52.9880425,"F",6,2019,10,"41-45"
"pLabCases[2,6,6,9]",19.1729,16.157325,23.16449,"M",6,2019,10,"41-45"
"pLabCases[1,7,6,9]",0.256101,0.0852228375,0.5724758,"F",7,2019,10,"41-45"
"pLabCases[2,7,6,9]",0.107702,0.03642073,0.2395581,"M",7,2019,10,"41-45"
"pLabCases[1,8,6,9]",58.24555,49.1112225,68.806245,"F",8,2019,10,"41-45"
"pLabCases[2,8,6,9]",26.5143,22.2761825,31.4210525,"M",8,2019,10,"41-45"
"pLabCases[1,9,6,9]",0.493344,0.2345746,0.96850935,"F",9,2019,10,"41-45"
"pLabCases[2,9,6,9]",0.226204,0.10616385,0.434762925,"M",9,2019,10,"41-45"
"pLabCases[1,10,6,9]",4.05209,3.10499825,5.188543,"F",10,2019,10,"41-45"
"pLabCases[2,10,6,9]",1.797295,1.38059725,2.3128825,"M",10,2019,10,"41-45"
"pLabCases[1,11,6,9]",9.167755,7.1851985,11.54188,"F",11,2019,10,"41-45"
"pLabCases[2,11,6,9]",4.373175,3.48694925,5.5579315,"M",11,2019,10,"41-45"
"pLabCases[1,12,6,9]",3.723225,2.7593575,4.93686775,"F",12,2019,10,"41-45"
"pLabCases[2,12,6,9]",1.712005,1.26724675,2.26818125,"M",12,2019,10,"41-45"
"pLabCases[1,13,6,9]",55.3643,46.32972,65.263555,"F",13,2019,10,"41-45"
"pLabCases[2,13,6,9]",25.20495,21.1602425,30.1656125,"M",13,2019,10,"41-45"
"pLabCases[1,14,6,9]",122.882,105.3448,144.7091,"F",14,2019,10,"41-45"
"pLabCases[2,14,6,9]",58.2269,49.567045,69.1063,"M",14,2019,10,"41-45"
